r	intercept	slope	subcl	all
CRC1182PRX0A01001TUMD08000V2.fit.0.12_0.3.r2:1	0.874450944215957	16.9068277646292	NA	55	310
CRC1240LMX0A01001TUMD08000V2.fit.0.12_0.3.r2:1	0.99230139768311	9.31971730055244	NA	48	442
CRC1240PRX0B01001TUMD08000V2.fit.0.12_0.3.r2:1	0.93451782929963	6.37062343077003	NA	17	389
CRC1251LMX0A02001TUMD08000V2.fit.0.12_0.3.r2:1	0.889168280119861	22.4745712681761	NA	71	297
CRC1251PRX0A01001TUMD08000V2.fit.0.12_0.3.r2:1	0.900694207000475	22.1807647402189	NA	76	346
CRC1331LMX0A02005TUMD03000V2.fit.0.12_0.3.r2:1	0.940699721814279	39.1283370844296	NA	140	394
CRC1331PRX0A01001TUMD05000V2.fit.0.12_0.3.r2:1	0.910322595523882	31.9978484651351	NA	115	323
CRC1387LMX0A02001TUMD03000V2.fit.0.12_0.3.r2:1	0.841472967261228	5.37033796280264	NA	18	331
CRC1387PRX0B01001TUMD05000V2.fit.0.12_0.3.r2:1	0.795226828173267	7.02927332821474	NA	25	398
CRC1473LMX0B02002TUMD03000V2.fit.0.12_0.3.r2:1	0.899152293598761	41.4159667733513	NA	114	390
CRC1473PRX0B01001TUMD03000V2.fit.0.12_0.3.r2:1	0.907701981512929	15.9366743968849	NA	55	275
CRC1486LMX0B02002TUMD03000V2.fit.0.12_0.3.r2:1	0.868033500820074	20.3040160927757	NA	76	355
CRC1486PRX0A01001TUMD03000V2.fit.0.12_0.3.r2:1	0.910584276812194	11.524870963649	NA	38	272
CRC1599LMX0A02001TUMD03000V2.fit.0.12_0.3.r2:1	0.936585765561573	33.0063440949038	NA	105	345
CRC1599PRX0A02002TUMD03000V2.fit.0.12_0.3.r2:1	0.942118180737313	21.3482076417755	NA	65	261
CRC1624LMX0B02001TUMD03000V2.fit.0.12_0.3.r2:1	0.934044253509959	37.5113735540418	NA	143	607
CRC1624PRX0B02001TUMD03000V2.fit.0.12_0.3.r2:1	0.887384045935065	43.8914490962662	NA	125	443
CRC1673LMX0B02004TUMD03000V2.fit.0.12_0.3.r2:1	NA	NA	NA	0	38
CRC1673PRX0B02001TUMD03000V2.fit.0.12_0.3.r2:1	0.782594526559755	34.9759189311648	NA	105	482
CRC1824LMX0A02001TUMD03000V2.fit.0.12_0.3.r2:1	0.887851992400886	28.8971972536536	NA	101	467
CRC1824PRX0A02003TUMD03000V2.fit.0.12_0.3.r2:1	0.905286903016116	24.2807906611146	NA	87	476
CRC2790LMX0A02001TUMD03000V2.fit.0.12_0.3.r2:1	0.943266202512245	21.1230728037043	NA	80	323
CRC2790PRX0A02001TUMD03000V2.fit.0.12_0.3.r2:1	0.930004149888843	22.5714993374692	NA	77	314
CRC0053LMX0A02204TUMD07000V2.fit.0.12_0.5.r2:1	0.615183452040456	28.4943848576138	NA	88	206
CRC0053PRX0A01201TUMD05000V2.fit.0.12_0.5.r2:1	0.598961102689609	28.9165678504975	NA	90	213
CRC0065LMX0B02205TUMD02000V2.fit.0.12_0.5.r2:1	0.971947036341043	85.35503119035	NA	346	481
CRC0065PRX0A01201TUMD03000V2.fit.0.12_0.5.r2:1	0.963267944713874	59.69712169491	NA	230	394
CRC0071LMX0A02204TUMD09000V2.fit.0.12_0.5.r2:1	0.815922209528001	45.6006696715656	NA	141	266
CRC0071PRX0A01201TUMD06000V2.fit.0.12_0.5.r2:1	0.802334158096418	35.6829661500625	NA	114	241
CRC0094LMX0A02201TUMD05000V2.fit.0.12_0.5.r2:1	0.653417616121698	44.5102955419006	NA	178	370
CRC0094PRX0A01201TUMD06000V2.fit.0.12_0.5.r2:1	0.669460934783807	29.940478440962	NA	102	203
CRC0333LMX0A02204TUMD07000V2.fit.0.12_0.5.r2:1	0.795436349615062	66.6620459036006	NA	190	373
CRC0333PRX0A01201TUMD07000V2.fit.0.12_0.5.r2:1	0.73143231659513	66.6566407487407	NA	171	313
CRC0440LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.922317288607036	68.5047026657371	NA	226	369
CRC0440PRX0A01001TUMD12000V2.fit.0.12_0.5.r2:1	0.389139606934652	7.646814232459	NA	28	57
CRC0449LMX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.941167480308164	40.1239130854447	NA	99	198
CRC0449PRX0A01001TUMD11000V2.fit.0.12_0.5.r2:1	0.786699576513296	31.4940113939461	NA	107	274
CRC0468LMX0B02004TUMD07000V2.fit.0.12_0.5.r2:1	0.678758302749277	52.6916109072827	NA	109	237
CRC0468PRX0B01001TUMD08000V2.fit.0.12_0.5.r2:1	0.654178875033107	67.5712307700637	NA	165	272
CRC0481LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.825000144162815	21.2939955137861	NA	85	186
CRC0481PRX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.864222264906067	23.5863131366244	NA	89	192
CRC0498LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.92520664434175	49.5677543332444	NA	164	296
CRC0498PRX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.851727948002934	38.4825981118412	NA	150	301
CRC0549LMX0B02004TUMD10000V2.fit.0.12_0.5.r2:1	0.925151882246301	28.8420271754662	NA	137	313
CRC0549PRX0A02004TUMD08000V2.fit.0.12_0.5.r2:1	0.612253661379934	9.53729058269434	NA	42	82
CRC0740LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.922870878951929	37.5408149260103	NA	137	241
CRC0740PRX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.963846299226328	38.2526040935922	NA	174	394
CRC1063LMX0A01001TUMD07000V2.fit.0.12_0.5.r2:1	0.919859421568189	71.8321841822978	NA	245	427
CRC1063PRX0B02001TUMD08000V2.fit.0.12_0.5.r2:1	0.549521216450604	40.6755086121371	NA	132	266
CRC1144LMX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.969017247622916	40.008659420608	NA	183	322
CRC1144PRX0B02002TUMD08000V2.fit.0.12_0.5.r2:1	0.958157679348149	49.8201634409632	NA	204	302
CRC1169LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.982372703424973	85.3253756741981	NA	418	720
CRC1169PRX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.967942103262526	70.1755127358253	NA	310	585
CRC1182LMX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.890367158534497	33.8843409204882	NA	154	273
CRC1182PRX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.883220296289396	36.345300848359	NA	130	310
CRC1240LMX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.560188641272589	61.9668087468088	NA	262	442
CRC1240PRX0B01001TUMD08000V2.fit.0.12_0.5.r2:1	0.529980706676387	110.614576027306	NA	218	389
CRC1251LMX0A02001TUMD08000V2.fit.0.12_0.5.r2:1	0.90916297604382	37.1080807132045	NA	140	297
CRC1251PRX0A01001TUMD08000V2.fit.0.12_0.5.r2:1	0.883197928661783	47.1798950391501	NA	177	346
CRC1331LMX0A02005TUMD03000V2.fit.0.12_0.5.r2:1	0.964090633436321	49.2079000798596	NA	221	394
CRC1331PRX0A01001TUMD05000V2.fit.0.12_0.5.r2:1	0.953775216357913	40.1835569821718	NA	180	323
CRC1387LMX0A02001TUMD03000V2.fit.0.12_0.5.r2:1	0.587159141250365	64.2285031618409	NA	157	331
CRC1387PRX0B01001TUMD05000V2.fit.0.12_0.5.r2:1	0.608168605215135	72.1259556569202	NA	187	398
CRC1473LMX0B02002TUMD03000V2.fit.0.12_0.5.r2:1	0.942797504608332	67.0855948656569	NA	232	390
CRC1473PRX0B01001TUMD03000V2.fit.0.12_0.5.r2:1	0.93177021178695	26.0740331203082	NA	106	275
CRC1486LMX0B02002TUMD03000V2.fit.0.12_0.5.r2:1	0.867341565748893	44.7677694251097	NA	176	355
CRC1486PRX0A01001TUMD03000V2.fit.0.12_0.5.r2:1	0.828517542500767	38.1501718008694	NA	125	272
CRC1599LMX0A02001TUMD03000V2.fit.0.12_0.5.r2:1	0.962295979779412	44.4128254831151	NA	180	345
CRC1599PRX0A02002TUMD03000V2.fit.0.12_0.5.r2:1	0.903958234971424	47.6736814423233	NA	164	261
CRC1624LMX0B02001TUMD03000V2.fit.0.12_0.5.r2:1	0.905506714692377	76.3822370558615	NA	316	607
CRC1624PRX0B02001TUMD03000V2.fit.0.12_0.5.r2:1	0.921056040020327	82.4045780652025	NA	279	443
CRC1673LMX0B02004TUMD03000V2.fit.0.12_0.5.r2:1	0.678065790194401	36.3681050032381	NA	18	38
CRC1673PRX0B02001TUMD03000V2.fit.0.12_0.5.r2:1	0.864983510062435	99.0911427865856	NA	305	482
CRC1824LMX0A02001TUMD03000V2.fit.0.12_0.5.r2:1	0.837732901039278	78.0672300185569	NA	279	467
CRC1824PRX0A02003TUMD03000V2.fit.0.12_0.5.r2:1	0.805427007728118	89.3928552654812	NA	302	476
CRC2790LMX0A02001TUMD03000V2.fit.0.12_0.5.r2:1	0.882146816240508	42.5090790590916	NA	176	323
CRC2790PRX0A02001TUMD03000V2.fit.0.12_0.5.r2:1	0.91560512179197	43.1953417199275	NA	167	314
CRC0053LMX0A02204TUMD07000V2.fit.0.15_0.2.r2:1	0.954452315846324	7.21310561912196	NA	6	206
CRC0053PRX0A01201TUMD05000V2.fit.0.15_0.2.r2:1	0.964506401915641	1.86263764685549	NA	2	213
CRC0065LMX0B02205TUMD02000V2.fit.0.15_0.2.r2:1	0.942609904866853	45.7633044880922	NA	58	481
CRC0065PRX0A01201TUMD03000V2.fit.0.15_0.2.r2:1	0.989468316378911	22.8734488731412	NA	32	394
CRC0071LMX0A02204TUMD09000V2.fit.0.15_0.2.r2:1	0.982815965692767	5.56604144852846	NA	8	266
CRC0071PRX0A01201TUMD06000V2.fit.0.15_0.2.r2:1	0.968349977632573	5.93263812079334	NA	8	241
CRC0094LMX0A02201TUMD05000V2.fit.0.15_0.2.r2:1	0.990504888681764	7.43984744919976	NA	11	370
CRC0094PRX0A01201TUMD06000V2.fit.0.15_0.2.r2:1	0.971869012102391	5.19567618115427	NA	7	203
CRC0333LMX0A02204TUMD07000V2.fit.0.15_0.2.r2:1	0.994935194937464	8.2681474224168	NA	11	373
CRC0333PRX0A01201TUMD07000V2.fit.0.15_0.2.r2:1	0.990256041294516	2.6367515434255	NA	4	313
CRC0440LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.985368570339022	11.6944695850172	NA	16	369
CRC0440PRX0A01001TUMD12000V2.fit.0.15_0.2.r2:1	0.833275444449522	1.73875508431973	NA	2	57
CRC0449LMX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.985756657424721	11.982868012122	NA	2	198
CRC0449PRX0A01001TUMD11000V2.fit.0.15_0.2.r2:1	0.9764758613754	4.92822625586484	NA	7	274
CRC0468LMX0B02004TUMD07000V2.fit.0.15_0.2.r2:1	1	0.709090909090909	NA	1	237
CRC0468PRX0B01001TUMD08000V2.fit.0.15_0.2.r2:1	0.971940227576074	1.81965138202064	NA	3	272
CRC0481LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.982861896950038	6.8125736597789	NA	9	186
CRC0481PRX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.959494126575979	6.11128724405602	NA	7	192
CRC0498LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.993798171610369	13.7680653912495	NA	19	296
CRC0498PRX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.996378592289296	11.3493858722914	NA	19	301
CRC0549LMX0B02004TUMD10000V2.fit.0.15_0.2.r2:1	0.986743058302825	13.9640032503407	NA	21	313
CRC0549PRX0A02004TUMD08000V2.fit.0.15_0.2.r2:1	0.940506600915493	2.41787518478325	NA	5	82
CRC0740LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.978354149534945	4.42793563702006	NA	6	241
CRC0740PRX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.994838475722977	17.0736434975086	NA	27	394
CRC1063LMX0A01001TUMD07000V2.fit.0.15_0.2.r2:1	0.991846970624567	15.9695224612712	NA	20	427
CRC1063PRX0B02001TUMD08000V2.fit.0.15_0.2.r2:1	0.547424192841377	4.08617473795804	NA	5	266
CRC1144LMX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.981695296191536	24.186648846618	NA	36	322
CRC1144PRX0B02002TUMD08000V2.fit.0.15_0.2.r2:1	0.921994264674547	20.5351173358996	NA	30	302
CRC1169LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.998090854507382	53.2572396559485	NA	85	720
CRC1169PRX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.989700231581532	40.8861817689452	NA	51	585
CRC1182LMX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.997192142685735	13.203739160107	NA	22	273
CRC1182PRX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.909355693927878	8.80385657168604	NA	10	310
CRC1240LMX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.99389094875446	7.30294449867753	NA	13	442
CRC1240PRX0B01001TUMD08000V2.fit.0.15_0.2.r2:1	0.881338787425072	4.02420372839768	NA	4	389
CRC1251LMX0A02001TUMD08000V2.fit.0.15_0.2.r2:1	0.988955620835186	8.68578619228081	NA	11	297
CRC1251PRX0A01001TUMD08000V2.fit.0.15_0.2.r2:1	0.960725462833604	11.5003024784662	NA	15	346
CRC1331LMX0A02005TUMD03000V2.fit.0.15_0.2.r2:1	0.980229979221054	24.3265039873404	NA	37	394
CRC1331PRX0A01001TUMD05000V2.fit.0.15_0.2.r2:1	0.92427876483291	17.2358444321766	NA	22	323
CRC1387LMX0A02001TUMD03000V2.fit.0.15_0.2.r2:1	0.968657863131587	2.09756089228131	NA	3	331
CRC1387PRX0B01001TUMD05000V2.fit.0.15_0.2.r2:1	0.977376046164527	2.15940845998024	NA	3	398
CRC1473LMX0B02002TUMD03000V2.fit.0.15_0.2.r2:1	0.988898778050832	11.8387630725521	NA	17	390
CRC1473PRX0B01001TUMD03000V2.fit.0.15_0.2.r2:1	0.972911392568563	5.51146412191445	NA	9	275
CRC1486LMX0B02002TUMD03000V2.fit.0.15_0.2.r2:1	0.883246579089799	12.1021842245597	NA	13	355
CRC1486PRX0A01001TUMD03000V2.fit.0.15_0.2.r2:1	0.968144495709373	9.76036129992547	NA	12	272
CRC1599LMX0A02001TUMD03000V2.fit.0.15_0.2.r2:1	0.993296363844662	16.7371032851333	NA	26	345
CRC1599PRX0A02002TUMD03000V2.fit.0.15_0.2.r2:1	0.998293027972412	9.87262122566997	NA	16	261
CRC1624LMX0B02001TUMD03000V2.fit.0.15_0.2.r2:1	0.987484982793749	21.3393157502489	NA	31	607
CRC1624PRX0B02001TUMD03000V2.fit.0.15_0.2.r2:1	0.995783939586727	15.0461011782607	NA	22	443
CRC1673LMX0B02004TUMD03000V2.fit.0.15_0.2.r2:1	NA	NA	NA	0	38
CRC1673PRX0B02001TUMD03000V2.fit.0.15_0.2.r2:1	0.979398836751625	5.57417162914299	NA	8	482
CRC1824LMX0A02001TUMD03000V2.fit.0.15_0.2.r2:1	0.977915732492525	11.497884005335	NA	15	467
CRC1824PRX0A02003TUMD03000V2.fit.0.15_0.2.r2:1	0.98581635969797	12.0088125143524	NA	22	476
CRC2790LMX0A02001TUMD03000V2.fit.0.15_0.2.r2:1	0.985890395908385	11.8804850084641	NA	19	323
CRC2790PRX0A02001TUMD03000V2.fit.0.15_0.2.r2:1	0.992770041103716	14.1211858685361	NA	20	314
CRC0053LMX0A02204TUMD07000V2.fit.0.15_0.24.r2:1	0.885496617821134	2.8052645399612	NA	6	206
CRC0053PRX0A01201TUMD05000V2.fit.0.15_0.24.r2:1	0.978110505726186	2.22138401979944	NA	4	213
CRC0065LMX0B02205TUMD02000V2.fit.0.15_0.24.r2:1	0.969922417616039	65.7652881755279	NA	122	481
CRC0065PRX0A01201TUMD03000V2.fit.0.15_0.24.r2:1	0.984182097214845	32.1618172920754	NA	65	394
CRC0071LMX0A02204TUMD09000V2.fit.0.15_0.24.r2:1	0.96520531427403	7.22550651443526	NA	15	266
CRC0071PRX0A01201TUMD06000V2.fit.0.15_0.24.r2:1	0.990851615468098	4.8904929325322	NA	11	241
CRC0094LMX0A02201TUMD05000V2.fit.0.15_0.24.r2:1	0.99050364656793	9.78745489750767	NA	21	370
CRC0094PRX0A01201TUMD06000V2.fit.0.15_0.24.r2:1	0.975092678552309	5.07586182592978	NA	11	203
CRC0333LMX0A02204TUMD07000V2.fit.0.15_0.24.r2:1	0.995949513791811	7.76088433558905	NA	17	373
CRC0333PRX0A01201TUMD07000V2.fit.0.15_0.24.r2:1	0.943063004063524	4.98767466523036	NA	10	313
CRC0440LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.960774358302582	20.116343626325	NA	38	369
CRC0440PRX0A01001TUMD12000V2.fit.0.15_0.24.r2:1	0.997632893766893	1.01878614137112	NA	2	57
CRC0449LMX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.993126231500542	8.98943998327944	NA	9	198
CRC0449PRX0A01001TUMD11000V2.fit.0.15_0.24.r2:1	0.986139892030463	5.00899109749936	NA	11	274
CRC0468LMX0B02004TUMD07000V2.fit.0.15_0.24.r2:1	1	0.445714285714286	NA	1	237
CRC0468PRX0B01001TUMD08000V2.fit.0.15_0.24.r2:1	0.938182251491138	3.83669677453137	NA	8	272
CRC0481LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.951040439603072	3.92012294860188	NA	10	186
CRC0481PRX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.98336328354512	7.57388260731896	NA	14	192
CRC0498LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.977671810842972	18.8753540212961	NA	38	296
CRC0498PRX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.993760598748667	11.1553518911421	NA	28	301
CRC0549LMX0B02004TUMD10000V2.fit.0.15_0.24.r2:1	0.99222213878619	12.3366392879608	NA	30	313
CRC0549PRX0A02004TUMD08000V2.fit.0.15_0.24.r2:1	0.903315519968569	1.46581842746164	NA	5	82
CRC0740LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.937678921888332	16.2408732141994	NA	26	241
CRC0740PRX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.984968343431308	23.684979141436	NA	52	394
CRC1063LMX0A01001TUMD07000V2.fit.0.15_0.24.r2:1	0.981211020591254	26.9465335744224	NA	49	427
CRC1063PRX0B02001TUMD08000V2.fit.0.15_0.24.r2:1	0.880669501394462	3.99034502764431	NA	7	266
CRC1144LMX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.988728014687894	27.7801808476335	NA	61	322
CRC1144PRX0B02002TUMD08000V2.fit.0.15_0.24.r2:1	0.970172210038398	26.4591399860894	NA	55	302
CRC1169LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.980631629343209	76.6150963342532	NA	167	720
CRC1169PRX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.99224738000656	52.7633618359635	NA	102	585
CRC1182LMX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.992381380080903	15.2810742754488	NA	37	273
CRC1182PRX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.961828042218814	12.7945978433928	NA	22	310
CRC1240LMX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.995142306262195	6.73134890406443	NA	18	442
CRC1240PRX0B01001TUMD08000V2.fit.0.15_0.24.r2:1	0.95398319289437	5.610087266473	NA	9	389
CRC1251LMX0A02001TUMD08000V2.fit.0.15_0.24.r2:1	0.928621694380532	18.1712397384419	NA	31	297
CRC1251PRX0A01001TUMD08000V2.fit.0.15_0.24.r2:1	0.959402643277168	18.5308067880156	NA	34	346
CRC1331LMX0A02005TUMD03000V2.fit.0.15_0.24.r2:1	0.967784770892152	33.5986392373892	NA	71	394
CRC1331PRX0A01001TUMD05000V2.fit.0.15_0.24.r2:1	0.952774883503887	32.217229446623	NA	56	323
CRC1387LMX0A02001TUMD03000V2.fit.0.15_0.24.r2:1	0.935816143684227	3.5097946062563	NA	7	331
CRC1387PRX0B01001TUMD05000V2.fit.0.15_0.24.r2:1	0.88350775176685	4.18798011010284	NA	8	398
CRC1473LMX0B02002TUMD03000V2.fit.0.15_0.24.r2:1	0.922866612746547	31.5227458256949	NA	55	390
CRC1473PRX0B01001TUMD03000V2.fit.0.15_0.24.r2:1	0.924607851818918	12.3774631185511	NA	25	275
CRC1486LMX0B02002TUMD03000V2.fit.0.15_0.24.r2:1	0.967969504920003	15.8408851404062	NA	27	355
CRC1486PRX0A01001TUMD03000V2.fit.0.15_0.24.r2:1	0.990441300723049	8.63811450806794	NA	18	272
CRC1599LMX0A02001TUMD03000V2.fit.0.15_0.24.r2:1	0.974682748053187	24.3920237463306	NA	52	345
CRC1599PRX0A02002TUMD03000V2.fit.0.15_0.24.r2:1	0.977109620107812	14.5308713703346	NA	32	261
CRC1624LMX0B02001TUMD03000V2.fit.0.15_0.24.r2:1	0.980804201983545	30.6425881589251	NA	63	607
CRC1624PRX0B02001TUMD03000V2.fit.0.15_0.24.r2:1	0.967106400577996	25.2331316568654	NA	50	443
CRC1673LMX0B02004TUMD03000V2.fit.0.15_0.24.r2:1	NA	NA	NA	0	38
CRC1673PRX0B02001TUMD03000V2.fit.0.15_0.24.r2:1	0.865009803951834	21.6130572388118	NA	35	482
CRC1824LMX0A02001TUMD03000V2.fit.0.15_0.24.r2:1	0.942422757581912	20.4791076516164	NA	37	467
CRC1824PRX0A02003TUMD03000V2.fit.0.15_0.24.r2:1	0.993924905004764	13.6254854767858	NA	35	476
CRC2790LMX0A02001TUMD03000V2.fit.0.15_0.24.r2:1	0.979375586952576	17.4456715357939	NA	38	323
CRC2790PRX0A02001TUMD03000V2.fit.0.15_0.24.r2:1	0.985648511331546	19.5556833510045	NA	40	314
CRC0053LMX0A02204TUMD07000V2.fit.0.15_0.3.r2:1	0.936924872353058	4.09088002991808	NA	11	206
CRC0053PRX0A01201TUMD05000V2.fit.0.15_0.3.r2:1	0.846711870257813	5.73033353986676	NA	12	213
CRC0065LMX0B02205TUMD02000V2.fit.0.15_0.3.r2:1	0.98476321657436	76.0017537866191	NA	193	481
CRC0065PRX0A01201TUMD03000V2.fit.0.15_0.3.r2:1	0.973429584241711	45.2715775136057	NA	116	394
CRC0071LMX0A02204TUMD09000V2.fit.0.15_0.3.r2:1	0.893141017483355	15.9311717454831	NA	37	266
CRC0071PRX0A01201TUMD06000V2.fit.0.15_0.3.r2:1	0.892565454353695	10.2615066288576	NA	26	241
CRC0094LMX0A02201TUMD05000V2.fit.0.15_0.3.r2:1	0.980983394605367	11.7930556465503	NA	33	370
CRC0094PRX0A01201TUMD06000V2.fit.0.15_0.3.r2:1	0.959203816828583	7.00524134733583	NA	19	203
CRC0333LMX0A02204TUMD07000V2.fit.0.15_0.3.r2:1	0.89319024503838	17.2357502420079	NA	42	373
CRC0333PRX0A01201TUMD07000V2.fit.0.15_0.3.r2:1	0.82186699682486	10.9457907915434	NA	25	313
CRC0440LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.893145827977131	42.7386442552137	NA	93	369
CRC0440PRX0A01001TUMD12000V2.fit.0.15_0.3.r2:1	0.993573405934704	0.671679745590153	NA	2	57
CRC0449LMX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.919879349208996	20.3925192697064	NA	30	198
CRC0449PRX0A01001TUMD11000V2.fit.0.15_0.3.r2:1	0.937942681593696	8.94139613638268	NA	23	274
CRC0468LMX0B02004TUMD07000V2.fit.0.15_0.3.r2:1	0.626006365673973	4.68794032231579	NA	10	237
CRC0468PRX0B01001TUMD08000V2.fit.0.15_0.3.r2:1	0.846457102801994	10.3393248541248	NA	23	272
CRC0481LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.965450565232203	6.92405877718366	NA	20	186
CRC0481PRX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.949724930532399	13.0447186484143	NA	30	192
CRC0498LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.965531318303134	27.2403149537859	NA	69	296
CRC0498PRX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.978545015557644	14.6267532939679	NA	45	301
CRC0549LMX0B02004TUMD10000V2.fit.0.15_0.3.r2:1	0.991598265337531	14.9126302253421	NA	46	313
CRC0549PRX0A02004TUMD08000V2.fit.0.15_0.3.r2:1	0.93343884837258	1.38351407944637	NA	6	82
CRC0740LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.920792523182708	31.7238089001298	NA	63	241
CRC0740PRX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.969690514734964	33.5365292058148	NA	91	394
CRC1063LMX0A01001TUMD07000V2.fit.0.15_0.3.r2:1	0.968556846605539	40.1494363237542	NA	94	427
CRC1063PRX0B02001TUMD08000V2.fit.0.15_0.3.r2:1	0.863089763432505	6.76277106450124	NA	15	266
CRC1144LMX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.977292445973211	38.3220436450769	NA	105	322
CRC1144PRX0B02002TUMD08000V2.fit.0.15_0.3.r2:1	0.968544637978007	39.1822245659243	NA	101	302
CRC1169LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.990235296569874	82.0005258468861	NA	239	720
CRC1169PRX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.990903869383509	62.2950285693386	NA	163	585
CRC1182LMX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.995139968325832	17.1982546540907	NA	54	273
CRC1182PRX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.934415837504716	22.9125640053138	NA	49	310
CRC1240LMX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.974941688964276	9.00395995133965	NA	29	442
CRC1240PRX0B01001TUMD08000V2.fit.0.15_0.3.r2:1	0.961259917984153	7.20115819926881	NA	16	389
CRC1251LMX0A02001TUMD08000V2.fit.0.15_0.3.r2:1	0.950176973097315	29.5513116858184	NA	64	297
CRC1251PRX0A01001TUMD08000V2.fit.0.15_0.3.r2:1	0.949705333765258	29.0364922508789	NA	67	346
CRC1331LMX0A02005TUMD03000V2.fit.0.15_0.3.r2:1	0.965043818401622	46.6013694788153	NA	123	394
CRC1331PRX0A01001TUMD05000V2.fit.0.15_0.3.r2:1	0.969899868718721	43.0807161892855	NA	100	323
CRC1387LMX0A02001TUMD03000V2.fit.0.15_0.3.r2:1	0.847861313888398	6.85318503644814	NA	16	331
CRC1387PRX0B01001TUMD05000V2.fit.0.15_0.3.r2:1	0.842587052101092	10.5355082612887	NA	22	398
CRC1473LMX0B02002TUMD03000V2.fit.0.15_0.3.r2:1	0.942421740056434	48.7951797887721	NA	108	390
CRC1473PRX0B01001TUMD03000V2.fit.0.15_0.3.r2:1	0.929341612083269	19.6223007233817	NA	48	275
CRC1486LMX0B02002TUMD03000V2.fit.0.15_0.3.r2:1	0.929981526800972	30.606750116534	NA	64	355
CRC1486PRX0A01001TUMD03000V2.fit.0.15_0.3.r2:1	0.944490654456772	13.7257755348514	NA	35	272
CRC1599LMX0A02001TUMD03000V2.fit.0.15_0.3.r2:1	0.958304430717728	37.4286899205482	NA	97	345
CRC1599PRX0A02002TUMD03000V2.fit.0.15_0.3.r2:1	0.951055512138224	23.1735194594203	NA	61	261
CRC1624LMX0B02001TUMD03000V2.fit.0.15_0.3.r2:1	0.960462373333954	47.4789982636382	NA	120	607
CRC1624PRX0B02001TUMD03000V2.fit.0.15_0.3.r2:1	0.927996224738908	51.8144282189124	NA	118	443
CRC1673LMX0B02004TUMD03000V2.fit.0.15_0.3.r2:1	NA	NA	NA	0	38
